stn	time.yy	time.mm	time.dd	time.hh	str.diffus	wetbulb	gls	prestahs	tre200h0	ure200h0	fkl010h0	dkl010h0	dni
PAY	2021	2	23	17	0	8.4	51	976.7	11	66.3	1.4	36	0
PAY	2021	2	23	18	0	7	1	977.3	8.8	68.5	1.1	63	0
PAY	2021	2	23	19	0	5.7	0	977.6	7.8	71.7	1.4	153	0
PAY	2021	2	23	20	0	5	0	977.8	6.3	79.8	1.5	201	0
PAY	2021	2	23	21	0	4.3	0	978.2	5.3	81.8	1.2	209	0
PAY	2021	2	23	22	0	4.2	0	978.4	5.3	83.2	1.5	188	0
PAY	2021	2	23	23	0	3.6	0	978.4	3.8	90.1	1.2	195	0
PAY	2021	2	24	0	0	3.3	0	978.5	3.1	92	1.2	180	0
PAY	2021	2	24	1	0	2.9	0	978.6	3	91.5	1.6	188	0
PAY	2021	2	24	2	0	2.6	0	978.4	2.7	92.7	1.3	189	0
PAY	2021	2	24	3	0	2	0	978.2	1.4	93.9	1.1	180	0
PAY	2021	2	24	4	0	1.8	0	978	2.1	92.7	1	169	0
PAY	2021	2	24	5	0	1.3	0	977.9	1.1	94.2	0.8	187	0
PAY	2021	2	24	6	0	1.1	0	977.8	1	92.5	1.2	200	0
PAY	2021	2	24	7	0	1.1	12	977.8	1.9	90.5	1.4	188	123.3304807
PAY	2021	2	24	8	0	1.8	107	977.9	3.4	92.7	0.8	210	418.3740235
PAY	2021	2	24	9	0	3.8	251	977.8	5.8	79.3	1.2	288	645.7092309
PAY	2021	2	24	10	0	5	384	977.5	8	69.1	1	333	788.2596455
PAY	2021	2	24	11	0	6.8	487	977.1	10.6	61.2	1.3	331	894.662242
PAY	2021	2	24	12	0	7.7	533	976.1	12.1	57.1	1.6	348	957.9414108
PAY	2021	2	24	13	0	8.6	530	975.1	14	51.7	1.5	356	1000
PAY	2021	2	24	14	0	9.8	478	974.3	15.3	54.1	1.8	37	1000
PAY	2021	2	24	15	0	10.1	359	973.7	15.4	52.5	2	3	1000
PAY	2021	2	24	16	0	10	211	973.5	15.2	50.9	1.6	12	1000
PAY	2021	2	24	17	0	9.6	62	973.4	13.1	59.9	1.3	333	0
PAY	2021	2	24	18	0	8.1	1	973.5	9.7	75	1.2	34	0
PAY	2021	2	24	19	0	6.8	0	973.7	7.5	83.1	1	58	0
PAY	2021	2	24	20	0	5.8	0	973.7	5.4	89.1	1.1	96	0
PAY	2021	2	24	21	0	5.3	0	973.9	6.3	86.1	1.9	184	0
PAY	2021	2	24	22	0	4.7	0	973.8	5.5	89.9	1.2	175	0
PAY	2021	2	24	23	0	4.1	0	973.8	4.2	91.4	1.7	196	0
PAY	2021	2	25	0	0	3.6	0	973.7	3.8	91.4	1.6	196	0
PAY	2021	2	25	1	0	3.2	0	973.9	3.8	92.3	1.4	194	0
PAY	2021	2	25	2	0	2.4	0	973.6	2.4	91.4	1.4	194	0
PAY	2021	2	25	3	0	1.9	0	973.3	1.9	94	1	194	0
PAY	2021	2	25	4	0	1.6	0	973.3	1.5	91.6	1.2	191	0
PAY	2021	2	25	5	0	1	0	973.3	1.2	94.4	1.3	194	0
PAY	2021	2	25	6	0	0.3	0	973.1	0.3	93.5	1	180	0
PAY	2021	2	25	7	0	0.3	14	973.3	0.2	94.2	1.3	246	136.4179902
PAY	2021	2	25	8	0	1.2	139	973.4	3	87.2	1.1	180	532.1740327
PAY	2021	2	25	9	0	3.5	302	973.3	6.4	70	0.7	34	766.0667366
PAY	2021	2	25	10	0	5.2	438	973.1	8.5	69.4	1.4	345	889.0620044
PAY	2021	2	25	11	0	7.2	552	972.8	11.4	63.1	1.8	356	1000
PAY	2021	2	25	12	0	8.2	597	972.2	13.1	56.2	1.8	349	1000
PAY	2021	2	25	13	0	9.6	581	971.3	15.6	51.3	1.4	49	1000
PAY	2021	2	25	14	0	10	514	971	15.5	49.2	2.8	337	1000
PAY	2021	2	25	15	0	9.9	394	970.7	15.4	48.7	1.9	13	1000
PAY	2021	2	25	16	0	9.9	236	970.7	15.2	47.8	1.7	332	1000
PAY	2021	2	25	17	0	9.1	66	971.1	12.5	63.1	1	311	0
PAY	2021	2	25	18	0	7.8	1	971.7	8.2	81.2	0.9	288	0
PAY	2021	2	25	19	0	6.6	0	972.1	8.6	71	1.5	225	0
PAY	2021	2	25	20	0	5.7	0	972.4	6.4	83.3	2.4	205	0
PAY	2021	2	25	21	0	5.5	0	973	6.4	83.5	2.2	201	0
PAY	2021	2	25	22	0	4.6	0	973.3	5.3	86.9	1.3	214	0
PAY	2021	2	25	23	0	3.6	0	973.3	4.4	88	1.5	186	0
PAY	2021	2	26	0	0	3.7	0	973.4	5.7	75.5	1.9	187	0
PAY	2021	2	26	1	0	3.2	0	973.4	4	82	1.4	209	0
PAY	2021	2	26	2	0	2.5	0	973.3	4.1	81.3	1.1	180	0
PAY	2021	2	26	3	0	2.1	0	972.9	3.1	86.1	1	63	0
PAY	2021	2	26	4	0	1.7	0	973	1.4	93.5	0.8	326	0
PAY	2021	2	26	5	0	1.4	0	972.9	2.7	84.9	1.3	172	0
PAY	2021	2	26	6	0	0.7	0	972.7	1.9	87.7	1.5	207	0
PAY	2021	2	26	7	0	0.6	16	972.9	1.8	86.4	1.2	144	148.1419661
PAY	2021	2	26	8	0	1.4	133	973	3.3	85.5	1.1	236	498.7312186
PAY	2021	2	26	9	0	3.9	276	972.9	7.2	67.7	1.1	202	690.4205108
PAY	2021	2	26	10	0	5.3	411	972.7	8.6	66.7	1.4	294	824.9996077
PAY	2021	2	26	11	0	6.3	524	972.5	10.1	56.7	1.4	340	943.7124212
PAY	2021	2	26	12	0	7.7	555	971.7	12.4	51.4	1.6	356	978.6792419
PAY	2021	2	26	13	0	7.9	559	970.9	13.7	47.6	1.9	346	1000
PAY	2021	2	26	14	0	8.5	330	970.5	13.8	47.6	1.6	34	725.2607889
PAY	2021	2	26	15	0	8.7	195	970.5	13.5	53	1.8	30	575.6444723
PAY	2021	2	26	16	0	8.6	84	970.5	13.5	50.4	1.7	62	437.3684307
PAY	2021	2	26	17	0	8.3	29	970.5	11.9	60	1.7	37	0
PAY	2021	2	26	18	0	8.3	1	970.6	11.9	61.7	1.6	50	0
PAY	2021	2	26	19	0	8	0	970.4	10.7	67.8	1.5	9	0
PAY	2021	2	26	20	0	7.5	0	970.2	10.3	65.5	1.3	51	0
PAY	2021	2	26	21	0	6.5	0	970.3	7.8	77.3	1.6	49	0
PAY	2021	2	26	22	0	6.5	0	970.7	8.1	78	1.8	21	0
PAY	2021	2	26	23	0	6.7	0	971	8.5	76.1	3.7	36	0
PAY	2021	2	27	0	0	6.3	0	971.5	7.9	78.7	4	50	0
PAY	2021	2	27	1	0	5.9	0	971.9	7.2	83.9	4	28	0
PAY	2021	2	27	2	0	5.9	0	971.5	6.8	84.2	5.9	39	0
PAY	2021	2	27	3	0	5.2	0	971.3	6.1	84.8	6.3	40	0
PAY	2021	2	27	4	0	4.9	0	971.2	5.8	84.6	4.8	38	0
PAY	2021	2	27	5	0	4.6	0	971.2	5.9	80	6.1	44	0
PAY	2021	2	27	6	0	4.1	0	971.5	5.6	73.5	7	47	0
PAY	2021	2	27	7	0	3.4	2	971.9	5.3	71.2	7.2	46	17.63153143
PAY	2021	2	27	8	0	3.3	24	972.3	5.2	72.6	6.2	50	88.1700825
PAY	2021	2	27	9	0	3.3	59	972.2	5.2	74.3	7.2	47	145.5633886
PAY	2021	2	27	10	0	3.6	159	972	5.6	74.1	7.1	46	315.6449439
PAY	2021	2	27	11	0	3.8	172	971.9	5.7	74	7.3	46	306.7434728
PAY	2021	2	27	12	0	3.7	116	971.8	5.8	72.1	7.9	49	202.640788
PAY	2021	2	27	13	0	3.8	137	971.6	6	70.2	8.1	51	254.6094255
PAY	2021	2	27	14	0	3.9	211	971.5	6.5	68.8	8.7	60	458.7012204
PAY	2021	2	27	15	0	4.3	394	971.4	6.8	65	8.9	62	1000
PAY	2021	2	27	16	0	4.1	226	971.5	6.8	64	8.6	67	1000
PAY	2021	2	27	17	0	3.8	67	971.6	6.6	61.6	7.6	56	0
PAY	2021	2	27	18	0	3.5	1	971.8	6.2	62.8	6.9	50	0
PAY	2021	2	27	19	0	3.3	0	971.9	5.8	64.8	6.3	48	0
PAY	2021	2	27	20	0	2.9	0	972	5.4	63.3	5.7	43	0
PAY	2021	2	27	21	0	2.6	0	972.1	5	65	5.3	36	0
PAY	2021	2	27	22	0	2.4	0	972.3	4.7	65.8	5.8	38	0
PAY	2021	2	27	23	0	2.3	0	972.3	4.4	68.1	5	39	0
PAY	2021	2	28	0	0	2	0	972.4	4.1	68.3	4.3	44	0
PAY	2021	2	28	1	0	1.9	0	972.3	3.9	68.3	4.1	55	0
PAY	2021	2	28	2	0	1.6	0	971.9	3.5	70.5	3.9	45	0
PAY	2021	2	28	3	0	1.4	0	971.7	3.3	70.5	4	38	0
PAY	2021	2	28	4	0	1.3	0	971.8	3	73.8	3	46	0
PAY	2021	2	28	5	0	1.2	0	972	2.9	73	3.6	39	0
PAY	2021	2	28	6	0	1.1	0	972	2.6	74.5	3.6	30	0
PAY	2021	2	28	7	0	1	6	972.2	2.5	75.4	3.3	27	50.45874925
PAY	2021	2	28	8	0	1.1	40	972.5	2.7	76.2	3.4	35	144.0074323
PAY	2021	2	28	9	0	1.3	100	972.7	3.2	75.7	3.2	41	243.3594314
PAY	2021	2	28	10	0	1.7	180	972.9	3.6	75.2	3.4	41	353.4283693
PAY	2021	2	28	11	0	2.1	267	973	4.1	72.5	3.1	35	471.5538002
PAY	2021	2	28	12	0	2.6	346	972.7	5	69.9	2.7	25	598.8299107
PAY	2021	2	28	13	0	3.1	550	972	5.9	66.5	2.9	31	1000
PAY	2021	2	28	14	0	3.7	519	971.6	6.3	64.3	3.1	27	1000
PAY	2021	2	28	15	0	4	400	971.4	6.8	65.2	3.6	24	1000
PAY	2021	2	28	16	0	4	241	971.3	6.2	66	4.2	23	1000
PAY	2021	2	28	17	0	3.4	80	971.5	5.4	69.8	3.3	35	0
PAY	2021	2	28	18	0	2.6	2	971.9	4	76.1	1.9	58	0
PAY	2021	2	28	19	0	1.6	0	972.1	1.7	86.2	1.5	48	0
PAY	2021	2	28	20	0	0.8	0	972.2	1.5	86.8	1	29	0
PAY	2021	2	28	21	0	0	0	972.3	0.3	92.9	1.1	27	0
PAY	2021	2	28	22	0	-0.3	0	972.4	-0.6	94.7	1.1	27	0
PAY	2021	2	28	23	0	-0.9	0	972.1	-0.4	93.6	1.9	198	0
PAY	2021	3	1	0	0	-1.2	0	972.2	-1.1	95.7	1.1	180	0
PAY	2021	3	1	1	0	-1.5	0	972.1	-1	94.5	1.1	166	0
PAY	2021	3	1	2	0	-1.8	0	971.9	-2	98.1	1.6	195	0
PAY	2021	3	1	3	0	-2.1	0	971.9	-2	96.7	0.9	166	0
PAY	2021	3	1	4	0	-2.2	0	971.7	-2.2	97.5	1	174	0
PAY	2021	3	1	5	0	-2.3	0	971.7	-2.5	97.5	1.2	174	0
PAY	2021	3	1	6	0	-2.4	0	971.7	-2	95.7	1.2	141	0
PAY	2021	3	1	7	0	-2.7	21	972	-2.6	96.9	1.2	174	168.7703223
PAY	2021	3	1	8	0	-1.6	146	972.3	-0.3	92.8	0.4	56	515.2441475
PAY	2021	3	1	9	0	0.3	302	972.2	1.9	86.5	0.7	27	725.0323742
PAY	2021	3	1	10	0	1.9	444	972	3.9	80.3	1	310	862.3388115
PAY	2021	3	1	11	0	3.2	565	971.8	5.7	73.4	1.6	343	988.2738272
PAY	2021	3	1	12	0	4.3	616	971.4	7.1	67	1.4	326	1000
PAY	2021	3	1	13	0	5.2	600	970.7	9.1	62.2	2	360	1000
PAY	2021	3	1	14	0	6	534	970.1	9.7	57.7	2.3	18	1000
PAY	2021	3	1	15	0	6.5	412	969.9	10.1	58.2	2.4	6	1000
PAY	2021	3	1	16	0	6.4	254	969.8	10.3	54	2.8	18	1000
PAY	2021	3	1	17	0	5.8	86	970	8.3	57.9	2.2	3	1000
PAY	2021	3	1	18	0	4.3	2	970.5	6.3	64.1	1.1	15	0
PAY	2021	3	1	19	0	3	0	970.8	4.3	76.7	1	24	0
PAY	2021	3	1	20	0	2.4	0	971	2.9	83	1.4	90	0
PAY	2021	3	1	21	0	1.7	0	971.2	2.3	85.7	1.4	198	0
PAY	2021	3	1	22	0	1.2	0	971.4	1.6	88.3	1.6	191	0
PAY	2021	3	1	23	0	0.3	0	971.7	0.4	91.8	1.7	197	0
PAY	2021	3	2	0	0	0.1	0	972	0.8	90.1	1.6	198	0
PAY	2021	3	2	1	0	-0.1	0	972.2	0.2	91.4	1.4	184	0
PAY	2021	3	2	2	0	-0.6	0	972.2	-0.4	93.5	1.4	196	0
PAY	2021	3	2	3	0	-1	0	972.2	-0.9	94.7	1.5	191	0
PAY	2021	3	2	4	0	-1.1	0	972.4	-1.3	93.8	1.5	191	0
PAY	2021	3	2	5	0	-1.5	0	972.5	-1	94.1	1.3	173	0
PAY	2021	3	2	6	0	-1.9	0	972.7	-2.1	95.8	1.5	191	0
PAY	2021	3	2	7	0	-1.8	24	973.2	-1.2	95.4	1.6	207	184.6269999
PAY	2021	3	2	8	0	-0.5	170	973.7	1.1	87.1	1.1	360	588.2544465
PAY	2021	3	2	9	0	1.2	326	974.1	3.4	81.4	1.5	239	772.1935686
PAY	2021	3	2	10	0	3.7	464	974	7.1	71.6	1.3	276	891.4957112
PAY	2021	3	2	11	0	5.1	577	973.8	9	58.8	1.4	18	999.6554667
PAY	2021	3	2	12	0	6	615	973.1	10.6	53.1	1.9	353	1000
PAY	2021	3	2	13	0	6.8	599	972.7	12.2	45.6	1.7	343	1000
PAY	2021	3	2	14	0	7.5	534	972.3	13.6	46.1	1.8	65	1000
PAY	2021	3	2	15	0	7.6	347	972.1	13.8	41.7	1.3	63	969.878085
PAY	2021	3	2	16	0	7.4	214	971.8	12.8	41.7	1.6	56	1000
PAY	2021	3	2	17	0	7	40	972.1	10.6	57.5	1.1	353	945.1808842
PAY	2021	3	2	18	0	5.9	1	972.6	7.6	67.9	0.9	326	0
PAY	2021	3	2	19	0	4.4	0	972.7	6.2	70.1	1.1	158	0
PAY	2021	3	2	20	0	3.8	0	972.8	5.6	74.3	1.5	180	0
PAY	2021	3	2	21	0	3.5	0	973.3	4.3	82.4	1.5	210	0
PAY	2021	3	2	22	0	3	0	973.2	4.3	81.4	1.9	199	0
PAY	2021	3	2	23	0	2.7	0	973.2	3.3	85.7	2	198	0
PAY	2021	3	3	0	0	2.3	0	973.2	4.1	79.4	1.6	188	0
PAY	2021	3	3	1	0	2.1	0	973.3	3	84.1	1.3	190	0
PAY	2021	3	3	2	0	2.1	0	973	3.5	80.6	1.3	185	0
PAY	2021	3	3	3	0	2.2	0	972.9	3.6	79.8	1.4	167	0
PAY	2021	3	3	4	0	2	0	973	3.8	75.4	1.9	193	0
PAY	2021	3	3	5	0	1.5	0	973.3	2.4	83.7	1.2	188	0
PAY	2021	3	3	6	0	1	0	973.1	2	84	1.1	124	0
PAY	2021	3	3	7	0	0.8	11	973.5	1.4	85.9	1.5	197	81.12487914
PAY	2021	3	3	8	0	1.3	65	973.7	2.6	83.9	1.4	185	220.6006527
PAY	2021	3	3	9	0	2.5	137	973.7	4.5	82.1	0.9	229	320.2171735
PAY	2021	3	3	10	0	3.3	205	973.5	5.5	72.1	0.8	281	389.67542
PAY	2021	3	3	11	0	3.8	237	973.1	7.1	65.1	0.8	301	406.7301894
PAY	2021	3	3	12	0	4.8	245	972.7	7.6	65.7	1.1	27	412.5715009
PAY	2021	3	3	13	0	5.3	222	971.9	8.5	63.1	0.8	34	397.3141158
PAY	2021	3	3	14	0	5.5	186	971.4	8.5	65.2	1.4	35	387.6251952
PAY	2021	3	3	15	0	5.8	152	971	8.7	65.8	1.3	61	419.30258
PAY	2021	3	3	16	0	5.9	103	970.4	8.3	69.6	1.3	72	479.6309006
PAY	2021	3	3	17	0	5.6	36	970.1	7.5	73.3	0.8	76	771.6078141
PAY	2021	3	3	18	0	4.9	1	970.3	6	82.3	0.9	77	0
PAY	2021	3	3	19	0	4.4	0	970.1	5.8	79.6	0.9	96	0
PAY	2021	3	3	20	0	4	0	969.9	4.7	85.6	0.6	90	0
PAY	2021	3	3	21	0	3.7	0	969.7	4.8	83.9	1	164	0
PAY	2021	3	3	22	0	3.5	0	969.4	4.4	86.9	1.2	189	0
PAY	2021	3	3	23	0	3.4	0	968.8	4.2	86.4	1.2	195	0
PAY	2021	3	4	0	0	3.4	0	968.4	4.9	78.6	1.5	210	0
PAY	2021	3	4	1	0	3.3	0	968	4.4	83.1	1.7	188	0
PAY	2021	3	4	2	0	3.3	0	967.4	4.3	85.5	0.8	157	0
PAY	2021	3	4	3	0	3.2	0	966.8	3.6	87.7	1.1	169	0
PAY	2021	3	4	4	0	2.9	0	966.4	3.6	88.2	0.9	149	0
PAY	2021	3	4	5	0	3	0	966	3.8	86.9	0.9	349	0
PAY	2021	3	4	6	0	2.9	0	965.8	3.3	90.8	1.2	54	0
PAY	2021	3	4	7	0	2.5	12	965.4	2.8	92.2	0.7	191	84.96683511
PAY	2021	3	4	8	0	3	160	965.3	5.5	77.7	1.1	214	532.735646
PAY	2021	3	4	9	0	4.6	300	964.8	8	65.1	1	256	692.0214044
PAY	2021	3	4	10	0	5.3	310	964.2	8.6	65.9	1.7	330	583.0442501
PAY	2021	3	4	11	0	6.3	319	963.7	12.1	45.9	1.2	108	542.3393239
PAY	2021	3	4	12	0	6.7	582	963	14.1	38.2	4.2	226	971.3384175
PAY	2021	3	4	13	0	7	569	961.9	14.3	32.5	4.1	234	1000
PAY	2021	3	4	14	0	6.8	327	961.4	13.6	36.5	4.1	236	674.5357272
PAY	2021	3	4	15	0	6.9	128	960.9	13.3	38.5	3.4	247	348.5613076
PAY	2021	3	4	16	0	7	121	960.5	12.5	45.1	2.7	257	551.8555076
PAY	2021	3	4	17	0	7.3	39	960.8	10.9	60.4	3.1	293	764.8967663
PAY	2021	3	4	18	0	6.8	1	961.3	9.6	64.4	2.3	298	0
PAY	2021	3	4	19	0	6.5	0	961.3	7.8	83.2	1.7	97	0
PAY	2021	3	4	20	0	6.5	0	961.2	8	80.8	2.2	133	0
PAY	2021	3	4	21	0	6.3	0	961.4	7.6	83.3	1.6	194	0
PAY	2021	3	4	22	0	5.7	0	961.4	5.6	94.1	1	121	0
PAY	2021	3	4	23	0	5.2	0	961.2	5.3	94.4	1.2	198	0
PAY	2021	3	5	0	0	5.2	0	961.1	6.3	87.4	1.4	84	0
PAY	2021	3	5	1	0	5	0	961.3	5.3	94.7	1.1	191	0
PAY	2021	3	5	2	0	5.1	0	961.2	5.3	96.5	0.9	22	0
PAY	2021	3	5	3	0	5.2	0	960.8	5.8	92.7	1.6	167	0
PAY	2021	3	5	4	0	5.1	0	961	5	96.6	1.6	180	0
PAY	2021	3	5	5	0	4.5	0	961	4.1	97.9	1.2	124	0
PAY	2021	3	5	6	0	4.2	0	961	4.3	96.6	1.4	191	0
PAY	2021	3	5	7	0	4.3	11	961.2	5.2	92.6	1.3	127	74.87904289
PAY	2021	3	5	8	0	5	81	961.8	5.5	92.6	1.1	162	264.6649097
PAY	2021	3	5	9	0	5.9	200	961.8	7.5	83.1	1.2	36	455.3680342
PAY	2021	3	5	10	0	6.1	334	961.9	8.9	65.1	2.2	47	621.614219
PAY	2021	3	5	11	0	6.1	294	961.9	8.6	63.1	2.7	53	495.2105031
PAY	2021	3	5	12	0	6	320	962	8.8	72.9	3.3	46	529.3619839
PAY	2021	3	5	13	0	5.8	106	962.3	7.2	73.2	5.5	43	186.2826614
PAY	2021	3	5	14	0	4.9	114	962.6	6.3	77.4	5.3	40	232.7974017
PAY	2021	3	5	15	0	4.6	116	962.9	6.6	74.3	4.7	35	311.8891182
PAY	2021	3	5	16	0	4.4	150	963.4	6.3	75.5	4.8	45	670.3562836
PAY	2021	3	5	17	0	3.9	72	964.1	5.1	75.2	4.9	47	1000
PAY	2021	3	5	18	0	3.1	2	965	4.5	77.5	5.7	46	0
PAY	2021	3	5	19	0	2.9	0	965.6	4.2	79.7	5.3	39	0
PAY	2021	3	5	20	0	2.6	0	965.7	3.6	80	5.2	35	0
PAY	2021	3	5	21	0	2	0	966	2.9	82.7	4.8	39	0
PAY	2021	3	5	22	0	1.5	0	966.2	2.5	81.8	4.5	37	0
PAY	2021	3	5	23	0	1.3	0	966.4	2.4	81.9	4.4	42	0
PAY	2021	3	6	0	0	1.3	0	966.4	2.2	82.9	4.9	43	0
PAY	2021	3	6	1	0	1	0	966.5	2.3	78.7	3.7	44	0
PAY	2021	3	6	2	0	1	0	966.4	2.2	79.6	4.3	42	0
PAY	2021	3	6	3	0	0.8	0	966.3	2	78.5	4	45	0
PAY	2021	3	6	4	0	0.5	0	966.4	1.7	77.3	5	44	0
PAY	2021	3	6	5	0	0.2	0	966.8	1.4	77.2	4.4	46	0
PAY	2021	3	6	6	0	-0.2	0	967.1	1	78.2	4.5	46	0
PAY	2021	3	6	7	0	-0.3	10	967.6	0.9	78	3.8	50	65.5278947
PAY	2021	3	6	8	0	-0.3	49	968.1	1.2	78	4.4	42	157.1622201
PAY	2021	3	6	9	0	0.1	113	968.4	1.7	77.3	3.2	40	253.9840957
PAY	2021	3	6	10	0	0.7	195	968.5	2.4	74.6	2.9	36	359.1607192
PAY	2021	3	6	11	0	1.4	290	968.5	3.5	71.8	3.5	34	483.9976726
PAY	2021	3	6	12	0	1.8	257	968.4	4	70.3	2.8	32	421.4368389
PAY	2021	3	6	13	0	1.9	204	968.3	4	69.6	3.1	34	355.31118
PAY	2021	3	6	14	0	2.1	218	968.1	4.4	67.7	2.8	44	440.7615685
PAY	2021	3	6	15	0	2.5	277	968	4.6	67.9	2.6	31	735.498305
PAY	2021	3	6	16	0	2.5	214	967.9	4.7	67.6	2.7	31	937.5620459
PAY	2021	3	6	17	0	2	92	967.9	4.1	66.7	2.5	27	1000
PAY	2021	3	6	18	0	1.4	4	968.1	2.7	74.4	2	43	0
PAY	2021	3	6	19	0	1	0	968.2	2.3	75.4	2	60	0
PAY	2021	3	6	20	0	0.4	0	968	1.3	79.4	2.7	50	0
PAY	2021	3	6	21	0	-0.6	0	968.2	-0.3	87.3	1.1	84	0
PAY	2021	3	6	22	0	-1.2	0	968.2	-0.2	87.1	1.5	176	0
PAY	2021	3	6	23	0	-0.9	0	968	0.3	86.6	1.7	197	0
PAY	2021	3	7	0	0	-0.2	0	967.7	0.4	91.4	1.7	201	0
PAY	2021	3	7	1	0	0.2	0	967.3	1.1	85.6	1.4	207	0
PAY	2021	3	7	2	0	0.1	0	966.8	0.8	86.4	2	207	0
PAY	2021	3	7	3	0	-0.1	0	966.3	0.3	91.7	1.7	207	0
PAY	2021	3	7	4	0	0.2	0	966.1	1	86.8	1.6	212	0
PAY	2021	3	7	5	0	0.4	0	965.8	1.3	87.4	1.1	126	0
PAY	2021	3	7	6	0	0.5	0	965.8	1.2	88.3	1	239	0
PAY	2021	3	7	7	0	0.7	8	965.8	1.5	88.2	1	294	50.52468976
PAY	2021	3	7	8	0	1.2	51	965.9	2.3	87.5	0.8	34	160.614204
PAY	2021	3	7	9	0	1.6	202	965.7	3	79.6	1.1	331	448.2676024
PAY	2021	3	7	10	0	2.3	369	965.3	4.9	76.7	1.1	315	672.6768566
PAY	2021	3	7	11	0	3.9	528	964.6	7.3	68.2	1.3	306	873.2195829
PAY	2021	3	7	12	0	5.4	656	963.9	8.2	68.3	2	325	1000
PAY	2021	3	7	13	0	6	468	962.8	8.8	67	2.5	321	807.9480669
PAY	2021	3	7	14	0	6.2	272	962.2	8.7	75.9	2.1	347	544.562749
PAY	2021	3	7	15	0	6.4	157	961.5	9.8	59.9	2.3	252	411.7625512
PAY	2021	3	7	16	0	6.6	139	961	8.9	72.6	1.8	18	597.2605735
PAY	2021	3	7	17	0	6.3	53	960.8	8.9	62	2	270	828.785036
PAY	2021	3	7	18	0	5.6	1	961.1	7.7	71.2	1.7	250	0
PAY	2021	3	7	19	0	5.3	0	961.1	6.8	75	2.3	201	0
PAY	2021	3	7	20	0	4.5	0	961	4.5	87.4	1.2	221	0
PAY	2021	3	7	21	0	4.3	0	961	5	86.8	1.4	170	0
PAY	2021	3	7	22	0	4.1	0	960.9	4.8	89.2	1.5	189	0
PAY	2021	3	7	23	0	3.9	0	960.8	4.8	88.8	1.4	207	0
PAY	2021	3	8	0	0	3.9	0	960.4	4.6	88.8	1.2	124	0
PAY	2021	3	8	1	0	3.7	0	960.3	4.2	91.7	1.2	243	0
PAY	2021	3	8	2	0	3.6	0	960	4	93.3	1.3	229	0
PAY	2021	3	8	3	0	3.8	0	959.5	4.2	93.8	1	270	0
PAY	2021	3	8	4	0	3.9	0	959.6	4.2	96.6	1	37	0
PAY	2021	3	8	5	0	4.1	0	959.7	4.3	95.7	1.9	62	0
PAY	2021	3	8	6	0	4	0	959.9	4.3	96.8	1	53	0
PAY	2021	3	8	7	0	3.9	6	960	4.2	92.7	1.6	16	36.56397977
PAY	2021	3	8	8	0	3.9	68	960.4	4.5	94.9	1.4	24	210.3318555
PAY	2021	3	8	9	0	4.1	172	960.5	5.2	86.2	2.2	22	376.9083082
PAY	2021	3	8	10	0	4.6	413	960.4	6.6	80.5	3	52	745.2520925
PAY	2021	3	8	11	0	5.2	553	960.1	8.4	69.2	3.2	38	906.3611102
PAY	2021	3	8	12	0	5.8	630	959.7	9.6	57.3	3.2	42	1000
PAY	2021	3	8	13	0	5.6	624	959	9.9	50.5	3.4	37	1000
PAY	2021	3	8	14	0	5.8	569	958.5	10.2	46.9	3.8	29	1000
PAY	2021	3	8	15	0	5.8	443	958.3	10.6	49	3.6	32	1000
PAY	2021	3	8	16	0	5.4	279	957.9	9.8	48.5	4.7	28	1000
PAY	2021	3	8	17	0	4.7	102	958.2	8.2	54.5	4.4	34	1000
PAY	2021	3	8	18	0	4	6	958.6	5.8	67.6	3.2	42	0
PAY	2021	3	8	19	0	3.1	0	959	5	68.9	2	66	0
PAY	2021	3	8	20	0	2.2	0	959	3.1	77.6	1.6	56	0
PAY	2021	3	8	21	0	1.6	0	959.1	3.7	69.2	1.9	52	0
PAY	2021	3	8	22	0	1	0	959.4	1.4	82.2	1.5	45	0
PAY	2021	3	8	23	0	0.3	0	959.2	1.1	80.7	0.9	45	0
PAY	2021	3	9	0	0	-0.4	0	959	0.7	80.9	1.1	202	0
PAY	2021	3	9	1	0	-0.8	0	959.1	-0.1	85	0.8	210	0
PAY	2021	3	9	2	0	-1.3	0	958.8	-0.9	86	1.1	202	0
PAY	2021	3	9	3	0	-1.6	0	958.5	-1.3	87.4	1.3	209	0
PAY	2021	3	9	4	0	-1.8	0	958.5	-0.5	83.2	1.5	207	0
PAY	2021	3	9	5	0	-2	0	958.6	-1.4	87.4	1.3	198	0
PAY	2021	3	9	6	0	-2.4	0	958.8	-1.9	89	1.6	191	0
PAY	2021	3	9	7	0	-2.1	48	959.1	-1.4	90.2	1.1	198	282.5580223
PAY	2021	3	9	8	0	-1.1	154	959.5	0.6	82.3	0.8	97	467.9715902
PAY	2021	3	9	9	0	0.4	347	959.6	2.7	67.7	1.2	346	750.9695059
PAY	2021	3	9	10	0	0.6	355	959.6	3.5	63.3	1.5	13	634.1654576
PAY	2021	3	9	11	0	2	454	959.5	5	60.5	1.6	32	737.4993569
PAY	2021	3	9	12	0	2.9	581	959.4	6.7	55.6	1.6	4	928.5814487
PAY	2021	3	9	13	0	3.7	511	958.8	8.9	51.3	2.2	27	866.9977344
PAY	2021	3	9	14	0	3.6	344	958.5	7.2	54.5	2.5	342	675.5765296
PAY	2021	3	9	15	0	3.8	294	958.5	7.3	53.2	2.3	342	752.7280651
