stn	time.yy	time.mm	time.dd	time.hh	tre200h0	wetbulb	prestahs	ure200h0	dew	gls	dni	str.diffus	fkl010h0	oli000h0
PAY	2021	6	9	16	19.9	16	96.36	66.3	13.16	305	428.4746336	78	2	364
PAY	2021	6	9	17	20.5	16.7	96.4	64.1	13.32	307	756.8193043	26	1.9	353
PAY	2021	6	9	18	19.6	16.2	96.43	69.1	13.42	106	270.6502671	50	1.8	374
PAY	2021	6	9	19	18	16.2	96.48	83.3	14.66	23	480.7371083	0	1.2	352
PAY	2021	6	9	20	16.8	15.4	96.49	80.8	12.96	1	0	0	2.1	362
PAY	2021	6	9	21	15.1	14.6	96.49	91	13.3	0	0	0	1.2	328
PAY	2021	6	9	22	14.1	13.8	96.49	94.8	13.06	0	0	0	1.3	322
PAY	2021	6	9	23	13.8	13.3	96.48	95.3	12.86	0	0	0	0.8	320
PAY	2021	6	10	0	12.7	12.8	96.46	97.5	12.2	0	0	0	0.8	317
PAY	2021	6	10	1	13.1	12.4	96.45	95.4	12.18	0	0	0	0.9	314
PAY	2021	6	10	2	12.4	12.2	96.46	97.4	11.88	0	0	0	0.6	312
PAY	2021	6	10	3	11.7	11.7	96.46	97.6	11.22	0	0	0	0.9	311
PAY	2021	6	10	4	11.2	11.2	96.45	98.5	10.9	3	0	16	0.5	309
PAY	2021	6	10	5	12.7	11.5	96.45	95	11.7	72	257.0412977	21	0.9	311
PAY	2021	6	10	6	13.3	12.7	96.44	94.6	12.22	206	482.3320386	31	1.1	324
PAY	2021	6	10	7	15.6	13.8	96.43	85	12.6	401	576.6965116	100	1.5	316
PAY	2021	6	10	8	18.4	14.9	96.45	73.8	13.16	570	488.7755899	245	2.5	320
PAY	2021	6	10	9	20.5	15.9	96.44	66.6	13.82	725	460.330287	365	2.7	327
PAY	2021	6	10	10	21.9	16.9	96.43	64.3	14.76	828	768.4991314	163	3.2	335
PAY	2021	6	10	11	22.7	17.4	96.4	61.4	14.98	880	740.3053981	207	3.4	342
PAY	2021	6	10	12	24.3	17.8	96.33	54.9	15.28	952	552.5326908	449	3.5	346
PAY	2021	6	10	13	24.6	17.1	96.27	45.9	13.78	926	762.9035858	263	4	347
PAY	2021	6	10	14	25.2	16.9	96.23	46.4	14.48	860	637.0658685	358	4.1	346
PAY	2021	6	10	15	25.2	16	96.19	37.5	12.7	743	964.7703996	94	3.7	346
PAY	2021	6	10	16	25.5	16	96.15	36.2	12.74	562	975.4420018	44	3.4	346
PAY	2021	6	10	17	21.5	16.3	96.19	59	13.3	242	308.5840966	127	3.7	363
PAY	2021	6	10	18	20.7	16.4	96.21	64.3	13.56	62	230.3509955	14	2.2	364
PAY	2021	6	10	19	20.6	16.5	96.2	65.6	13.72	74	1000	0	1.4	358
PAY	2021	6	10	20	17.8	16.3	96.26	83.8	14.56	4	0	0	1.3	342
PAY	2021	6	10	21	17.1	15.8	96.3	86.9	14.48	0	0	0	0.8	335
PAY	2021	6	10	22	16.3	15.3	96.29	89.9	14.28	0	0	0	0.7	330
PAY	2021	6	10	23	14.9	14.6	96.28	94.8	13.86	0	0	0	0.9	325
PAY	2021	6	11	0	14.4	13.9	96.27	93.8	13.16	0	0	0	1.1	323
PAY	2021	6	11	1	13.7	13.4	96.24	94.2	12.54	0	0	0	0.9	319
PAY	2021	6	11	2	13	12.7	96.25	95.9	12.18	0	0	0	1.3	314
PAY	2021	6	11	3	12.3	12	96.24	96.9	11.68	0	0	0	1.2	312
PAY	2021	6	11	4	11.8	11.6	96.25	96	11	3	0	15	1.3	310
PAY	2021	6	11	5	13.3	12	96.29	93.9	12.08	72	0	94	1.5	309
PAY	2021	6	11	6	15	13.3	96.31	88.8	12.76	221	308.4890688	109	0.9	311
PAY	2021	6	11	7	17.7	14.6	96.31	78.1	13.32	397	352.4048665	213	1.1	318
PAY	2021	6	11	8	19.3	15.6	96.31	72.4	13.78	568	430.0047437	282	2.3	325
PAY	2021	6	11	9	21.1	16.6	96.31	66.6	14.42	726	559.9106354	288	3	331
PAY	2021	6	11	10	22.8	17.2	96.29	54.9	13.78	845	482.8887979	427	3.7	338
PAY	2021	6	11	11	23.9	17.7	96.27	53.5	14.6	928	551.95095	426	3.7	342
PAY	2021	6	11	12	25.3	17.5	96.23	47.8	14.86	963	685.0262443	339	4.3	343
PAY	2021	6	11	13	25.4	16.3	96.2	36.5	12.7	944	605.9072271	417	3.7	342
PAY	2021	6	11	14	26.5	16.4	96.16	33.2	13.14	871	659.1650008	351	3.8	342
PAY	2021	6	11	15	26	16.2	96.14	39.9	13.98	745	675.3249137	290	3.8	345
PAY	2021	6	11	16	26.4	16.3	96.11	35.9	13.58	592	685.7851915	227	3.5	348
PAY	2021	6	11	17	25.2	16.4	96.11	40.3	13.26	415	992.025449	44	3.5	350
PAY	2021	6	11	18	23.4	16.1	96.14	46.6	12.72	180	781.8026491	16	3.2	350
PAY	2021	6	11	19	22.5	16	96.17	49.7	12.44	76	1000	0	1.9	348
PAY	2021	6	11	20	19.3	15.8	96.24	68.8	13.06	4	0	0	1.7	343
PAY	2021	6	11	21	18.7	15.3	96.29	68.2	12.34	0	0	0	1.9	338
PAY	2021	6	11	22	16.7	14.8	96.33	80.2	12.74	0	0	0	1.1	333
PAY	2021	6	11	23	14.8	14.1	96.32	88.7	12.54	0	0	0	1.2	328
PAY	2021	6	12	0	15.2	13.6	96.33	84.5	12.1	0	0	0	1.6	321
PAY	2021	6	12	1	13.7	13.2	96.34	90.8	11.86	0	0	0	1.3	319
PAY	2021	6	12	2	12.6	12.5	96.31	92.3	11.06	0	0	0	1.2	315
PAY	2021	6	12	3	12.4	12	96.32	92.9	10.98	0	0	0	1.4	313
PAY	2021	6	12	4	13.1	12	96.38	88.5	10.8	3	0	5	2.3	314
PAY	2021	6	12	5	13.8	12.5	96.41	89.4	11.68	64	160.8184819	32	1.9	321
PAY	2021	6	12	6	16.5	13.6	96.44	77.5	12	223	390.9533463	81	1.5	321
PAY	2021	6	12	7	18.3	14.8	96.47	70.6	12.42	392	314.0324727	228	1.6	323
PAY	2021	6	12	8	20.8	15.7	96.47	62.2	13.24	568	496.0743133	238	1	331
PAY	2021	6	12	9	22.1	16.6	96.47	59	13.9	714	722.1118435	149	1.3	339
PAY	2021	6	12	10	24.6	17.1	96.47	51	14.8	843	522.0186872	391	1.2	345
PAY	2021	6	12	11	25.1	17.1	96.45	41.8	13.46	917	600.0876417	371	1.4	352
PAY	2021	6	12	12	26.2	17.5	96.42	45.4	15.28	941	540.9106244	448	1.7	358
PAY	2021	6	12	13	27.3	17.7	96.43	39.8	15.26	941	917.922975	142	2.5	371
PAY	2021	6	12	14	27.1	18.1	96.43	44.1	15.92	764	792.690692	138	2.6	380
PAY	2021	6	12	15	26.3	17.8	96.42	42.9	14.88	570	643.2052504	136	2.7	373
PAY	2021	6	12	16	26	18	96.43	44.7	14.94	572	674.9520642	212	2.4	370
PAY	2021	6	12	17	25	17.7	96.44	48.3	14.66	234	263.8403815	135	3.4	382
PAY	2021	6	12	18	24.2	17.4	96.47	50.7	14.34	252	890.6169916	64	3.2	381
PAY	2021	6	12	19	21.2	17.2	96.52	66.4	14.48	121	1000	0	2.5	368
PAY	2021	6	12	20	21.4	16.6	96.59	60	13.4	5	0	0	2.1	348
PAY	2021	6	12	21	18.9	16	96.64	72.7	13.44	0	0	0	1.8	345
PAY	2021	6	12	22	17.2	15.7	96.67	84.1	14.02	0	0	0	1.2	349
PAY	2021	6	12	23	17.1	15.3	96.69	82.5	13.6	0	0	0	1.2	349
PAY	2021	6	13	0	15.6	14.7	96.69	90.2	13.64	0	0	0	1.2	333
PAY	2021	6	13	1	15.2	14.2	96.65	87.7	12.74	0	0	0	1	328
PAY	2021	6	13	2	14.3	13.7	96.6	92.6	12.82	0	0	0	1	324
PAY	2021	6	13	3	13.6	13.3	96.59	94.7	12.54	0	0	0	0.9	321
PAY	2021	6	13	4	13.4	12.9	96.6	95.3	12.46	3	0	23	1	320
PAY	2021	6	13	5	14.5	13.2	96.66	91.3	12.76	77	0	90	0.8	319
PAY	2021	6	13	6	17.1	14.6	96.67	82.8	13.66	229	335.8235118	107	0.5	323
PAY	2021	6	13	7	18.9	16	96.69	76.2	14.14	406	551.4325043	118	2.1	330
PAY	2021	6	13	8	21.1	16.9	96.7	66.3	14.36	574	604.2662428	172	3.5	337
PAY	2021	6	13	9	22.4	17.3	96.69	62.2	14.84	728	733.521295	154	4.6	342
PAY	2021	6	13	10	23.1	17.5	96.69	57.6	14.62	849	496.5010567	419	5	344
PAY	2021	6	13	11	24.1	17.7	96.66	51.7	14.44	932	695.46487	299	4.1	346
PAY	2021	6	13	12	25.2	17.9	96.62	45.2	14.24	962	957.3529984	89	4.5	348
PAY	2021	6	13	13	26	17.4	96.58	45.7	15.14	942	991.8860546	78	4.6	346
PAY	2021	6	13	14	26	17.6	96.58	45.5	15.1	869	984.1840789	91	5	347
PAY	2021	6	13	15	25.9	17.2	96.53	42.7	14.44	753	939.7856675	118	5.5	348
PAY	2021	6	13	16	25.7	17.1	96.51	42.7	14.24	603	1000	48	5.6	349
PAY	2021	6	13	17	24.9	17.1	96.48	44.3	13.76	428	1000	31	5.3	350
PAY	2021	6	13	18	23.8	16.7	96.45	48.6	13.52	251	1000	20	4.9	347
PAY	2021	6	13	19	22.1	16.2	96.44	53	12.7	92	1000	1	4.6	344
PAY	2021	6	13	20	20.6	15.1	96.47	51.3	10.86	4	0	0	3.4	336
PAY	2021	6	13	21	18.6	14	96.48	58.9	10.38	0	0	0	1.8	329
PAY	2021	6	13	22	17.4	13.6	96.44	63.4	10.08	0	0	0	2.2	325
PAY	2021	6	13	23	16.1	13.2	96.43	68.4	9.78	0	0	0	2.2	320
PAY	2021	6	14	0	13.4	12.2	96.43	82.7	9.94	0	0	0	1.4	315
PAY	2021	6	14	1	14.9	12.2	96.42	74	9.7	0	0	0	1.5	313
PAY	2021	6	14	2	12.6	11.6	96.4	84.5	9.5	0	0	0	1.1	310
PAY	2021	6	14	3	12.5	11.1	96.4	85.2	9.54	0	0	0	1.6	305
PAY	2021	6	14	4	11	10.7	96.42	91.5	9.3	3	0	8	1.1	302
PAY	2021	6	14	5	13.5	11.2	96.44	86	10.7	80	210.8576663	38	1	305
PAY	2021	6	14	6	15.1	12.4	96.43	76.5	10.4	235	366.1138629	102	1.1	310
PAY	2021	6	14	7	17.3	12.9	96.42	62.3	9.76	408	576.3644797	107	1.7	317
PAY	2021	6	14	8	18.5	13.3	96.41	58.1	10.12	578	581.7360788	191	1.6	324
PAY	2021	6	14	9	20.4	14.5	96.37	54.7	11.34	730	468.9695705	363	1.5	329
PAY	2021	6	14	10	21.4	15.6	96.34	53	12	846	498.7312831	414	1.9	336
PAY	2021	6	14	11	23	16.7	96.31	52.5	13.5	925	605.1966804	374	2.5	344
PAY	2021	6	14	12	24.4	17.3	96.24	51	14.6	954	903.2076123	130	2.3	350
PAY	2021	6	14	13	26.3	17.9	96.17	45.9	15.48	931	842.0878797	197	2.4	355
PAY	2021	6	14	14	27.2	17.7	96.15	42.2	15.64	861	848.038359	190	2.6	355
PAY	2021	6	14	15	27.5	17.5	96.13	35.4	14.58	754	885.3486351	155	2.5	353
PAY	2021	6	14	16	27.8	18.1	96.09	42.8	16.36	602	765.705606	192	2.5	356
PAY	2021	6	14	17	27	18.1	96.08	43.6	15.72	427	815.8785446	119	2.4	357
PAY	2021	6	14	18	26.1	17.6	96.08	41	14.3	246	988.3252211	35	1.5	357
PAY	2021	6	14	19	23	17.8	96.08	61.2	15.24	90	1000	1	1	353
PAY	2021	6	14	20	21.5	16.7	96.13	55.6	12.62	5	0	0	1.8	343
PAY	2021	6	14	21	17.9	16	96.15	77.8	13.46	0	0	0	1.6	333
PAY	2021	6	14	22	16	14.5	96.18	78.8	11.76	0	0	0	0.9	318
PAY	2021	6	14	23	15.1	13.2	96.18	80	11.1	0	0	0	1.5	314
PAY	2021	6	15	0	14.1	13	96.17	86.7	11.44	0	0	0	1	312
PAY	2021	6	15	1	13.3	12.1	96.17	83.4	9.98	0	0	0	1.4	309
PAY	2021	6	15	2	13.4	11.8	96.17	85.2	10.44	0	0	0	1	305
PAY	2021	6	15	3	12	11.2	96.16	91.1	10.22	0	0	0	1.4	304
PAY	2021	6	15	4	11.4	10.9	96.18	91.5	9.7	3	0	7	1.4	303
PAY	2021	6	15	5	13.5	11.6	96.21	89.1	11.32	82	95.40367929	63	1.4	303
PAY	2021	6	15	6	16.5	13.5	96.23	76.5	11.8	243	253.3162193	151	0.8	306
PAY	2021	6	15	7	19.5	14.5	96.23	64.5	12.4	420	356.2339733	234	1	313
PAY	2021	6	15	8	21.2	15.6	96.22	60.4	13.28	594	428.4649638	309	1.9	320
PAY	2021	6	15	9	23	16.4	96.22	53.2	13.64	747	491.982448	362	2	328
PAY	2021	6	15	10	24.8	16.9	96.21	53.1	15.42	864	549.4746999	388	2.4	333
PAY	2021	6	15	11	25.5	17.3	96.19	42.6	14.02	945	588.5820625	409	1.7	342
PAY	2021	6	15	12	27.4	17.9	96.16	43.4	16.08	965	776.841389	256	1.9	353
PAY	2021	6	15	13	28	19.1	96.13	43.4	16.68	934	894.3224089	154	2.4	362
PAY	2021	6	15	14	29.2	18.9	96.09	36	16.4	855	708.4044041	294	2.2	368
PAY	2021	6	15	15	28.6	18.6	96.06	40.4	16.68	746	640.6889179	312	2.6	370
PAY	2021	6	15	16	28.4	18.7	96.03	37.6	15.92	548	583.52007	235	2.6	373
PAY	2021	6	15	17	28.3	18.7	96	42	16.7	427	951.0211151	67	2.2	377
PAY	2021	6	15	18	27.1	18.9	95.99	44.5	16	257	936.7365991	56	2.6	374
PAY	2021	6	15	19	25.1	18.7	96.01	51.5	15.4	78	1000	1	1.7	369
PAY	2021	6	15	20	22.8	17	96.02	48.8	12.56	6	0	0	2	359
PAY	2021	6	15	21	20.4	15.8	96.05	61.1	12.62	0	0	0	1.5	350
PAY	2021	6	15	22	18	15.3	96.05	72.9	12.58	0	0	0	0.8	340
PAY	2021	6	15	23	16.5	14.8	96.02	79.1	12.32	0	0	0	1.2	335
PAY	2021	6	16	0	16.2	14.1	96.02	83.4	12.88	0	0	0	1.4	331
PAY	2021	6	16	1	14.5	13.5	95.99	86.9	11.88	0	0	0	1.6	327
PAY	2021	6	16	2	14.8	13.2	95.99	83.9	11.58	0	0	0	1.8	325
PAY	2021	6	16	3	13.4	12.7	95.98	89.2	11.24	0	0	0	1.3	324
PAY	2021	6	16	4	13.9	12.8	95.99	87.2	11.34	2	0	17	2.5	328
PAY	2021	6	16	5	15.3	13.1	95.98	81.8	11.66	69	0	69	1.5	324
PAY	2021	6	16	6	18.2	15	95.97	75.5	13.3	230	258.9463975	136	1.2	328
PAY	2021	6	16	7	20	15.7	95.96	69.4	13.88	390	478.9763908	140	1.3	333
PAY	2021	6	16	8	21.7	16.6	95.94	58.5	13.4	562	526.3031819	212	1.3	341
PAY	2021	6	16	9	23.5	16.9	95.93	49.5	13.4	711	649.224592	203	1.5	350
PAY	2021	6	16	10	25	18	95.9	46.7	14.34	831	458.2638506	434	1.8	357
PAY	2021	6	16	11	26.6	18.1	95.88	46.1	15.82	916	573.1043755	394	1.8	361
PAY	2021	6	16	12	28	19	95.82	44.4	16.88	948	573.9398166	424	1.8	366
PAY	2021	6	16	13	29.6	18.7	95.78	39.1	17.42	931	734.5487836	290	1.7	369
PAY	2021	6	16	14	29.6	19.4	95.73	40.2	17.64	855	681.3448761	315	2	370
PAY	2021	6	16	15	29.9	19	95.69	36.6	17.22	730	622.2686169	308	1.7	373
PAY	2021	6	16	16	30.1	19	95.66	33.6	16.82	592	688.6532167	222	2.2	374
PAY	2021	6	16	17	29.6	18.2	95.63	31.7	15.94	421	885.3731456	85	1.7	371
PAY	2021	6	16	18	28.1	18.9	95.62	41.7	16.44	241	1000	15	1.6	372
PAY	2021	6	16	19	23.6	19.2	95.65	68.9	17.38	66	1000	1	1.6	369
PAY	2021	6	16	20	22	18.7	95.7	67.5	15.5	4	0	0	1.3	362
PAY	2021	6	16	21	20.7	17.8	95.73	74.3	15.56	0	0	0	2.1	357
PAY	2021	6	16	22	19.5	17	95.75	75	14.5	0	0	0	1.6	350
PAY	2021	6	16	23	17	16.3	95.72	87.5	14.5	0	0	0	1.5	347
PAY	2021	6	17	0	17.4	15.3	95.69	81.3	13.66	0	0	0	1.8	343
PAY	2021	6	17	1	16.3	14.9	95.71	81.6	12.62	0	0	0	1.6	338
PAY	2021	6	17	2	14.7	14.1	95.74	89.8	12.66	0	0	0	2.1	335
PAY	2021	6	17	3	15.2	13.8	95.78	85	12.2	0	0	0	1.5	336
PAY	2021	6	17	4	14.7	13.6	95.8	88.2	12.34	3	0	15	2.2	336
PAY	2021	6	17	5	16.2	13.9	95.87	81.7	12.54	48	0	85	2.1	338
PAY	2021	6	17	6	19	15.3	95.88	71.6	13.32	164	319.7731359	48	1.3	343
PAY	2021	6	17	7	21.7	16.6	95.9	60.3	13.76	369	484.959622	116	1.4	347
PAY	2021	6	17	8	24.1	17.9	95.88	59.3	15.96	549	645.303838	120	1.3	359
PAY	2021	6	17	9	25.3	18.9	95.85	59.8	17.26	698	644.2224295	194	1.9	365
PAY	2021	6	17	10	27.3	20.2	95.84	55.5	18.4	809	667.2114207	231	1.8	374
PAY	2021	6	17	11	28.3	20.3	95.82	51	18.5	871	455.570781	456	1.7	381
PAY	2021	6	17	12	29.1	20.5	95.78	46.5	18.4	898	516.8317709	426	1.8	386
PAY	2021	6	17	13	29.8	20.6	95.72	45.6	18.92	867	723.8821405	235	1.8	387
PAY	2021	6	17	14	30.1	20.9	95.66	42.6	18.62	823	869.9751501	133	2.9	388
PAY	2021	6	17	15	30.5	20.5	95.62	40.3	18.56	690	665.8098684	238	3.7	389
PAY	2021	6	17	16	30.4	19.8	95.59	36.5	17.7	580	739.6457738	182	3.4	390
PAY	2021	6	17	17	29.4	19.6	95.55	40.9	17.58	393	630.9354151	153	3.5	391
PAY	2021	6	17	18	28	20	95.57	49.8	17.96	119	217.0954049	72	2.4	392
PAY	2021	6	17	19	25.9	20.5	95.6	58.4	17.58	29	382.0562609	7	1.6	400
PAY	2021	6	17	20	24.6	19.7	95.66	64	17.4	0	0	0	2.1	412
PAY	2021	6	17	21	20	18.5	95.85	86.7	17.34	0	0	0	6.1	414
PAY	2021	6	17	22	19	18.2	95.97	89.5	16.9	0	0	0	4.5	404
PAY	2021	6	17	23	19	18.3	95.97	92.5	17.5	0	0	0	3	396
PAY	2021	6	18	0	19	18.2	95.91	92.6	17.52	0	0	0	1.9	385
PAY	2021	6	18	1	18.9	18.4	95.88	94.8	17.86	0	0	0	1.5	391
PAY	2021	6	18	2	17.6	17.6	95.82	96.1	16.82	0	0	0	1.3	366
PAY	2021	6	18	3	17.9	17.4	95.82	95.7	17.04	0	0	0	1.2	366
PAY	2021	6	18	4	16.9	16.7	95.84	96.7	16.24	3	0	16	1.4	352
PAY	2021	6	18	5	17.5	16.9	95.87	96.9	16.88	32	0	54	2.4	358
PAY	2021	6	18	6	18.9	17.7	95.89	94.2	17.74	160	165.5508074	100	2.4	349
PAY	2021	6	18	7	20.5	18.3	95.9	82.6	17.02	347	310.7202461	185	2.1	351
PAY	2021	6	18	8	22.5	18.8	95.88	75.6	17.62	515	434.8953582	226	1.1	357
PAY	2021	6	18	9	24.1	19.9	95.85	72.9	18.68	665	447.4852296	315	2	364
PAY	2021	6	18	10	24.9	20.6	95.83	68.3	18.56	785	497.5645005	354	2	371
PAY	2021	6	18	11	26.9	20.7	95.81	62.4	19.38	872	506.030464	411	1.7	375
PAY	2021	6	18	12	27.5	20.9	95.79	56.3	18.76	905	796.9551899	177	1.4	380
PAY	2021	6	18	13	29	20.5	95.76	49.6	18.92	888	859.8131233	137	2.1	384
PAY	2021	6	18	14	27.4	21.7	95.75	60.2	19.44	654	430.9216433	312	3.2	394
PAY	2021	6	18	15	25.1	21.6	95.81	69.9	19.08	246	164.8219021	134	3.1	413
PAY	2021	6	18	16	24.6	21.5	95.86	80.2	20.64	219	7.423308835	215	2.7	422
PAY	2021	6	18	17	24.6	21.4	95.89	75.2	19.64	224	466.9474987	46	2	417
PAY	2021	6	18	18	24.3	21.5	95.92	78.1	19.92	102	340.4958514	28	1.7	390
PAY	2021	6	18	19	22.3	21	95.88	88	19.9	60	993.1393379	2	1.4	378
PAY	2021	6	18	20	20.9	20.5	95.96	90.2	18.94	6	0	0	1.2	369
PAY	2021	6	18	21	20.7	19.7	95.98	89.8	18.66	0	0	0	1.4	369
PAY	2021	6	18	22	20.1	19.4	96.03	93.6	18.82	0	0	0	1.2	377
PAY	2021	6	18	23	20	19.5	96.03	95.1	19.02	0	0	0	1.1	397
PAY	2021	6	19	0	19.3	19.2	96.02	95.1	18.32	0	0	0	1.2	378
PAY	2021	6	19	1	18.9	18.5	96.02	95	17.9	0	0	0	1.7	364
PAY	2021	6	19	2	17.9	18.1	96.03	96.9	17.28	0	0	0	1.8	358
PAY	2021	6	19	3	18.3	17.7	96.05	95.9	17.48	0	0	0	1.3	354
PAY	2021	6	19	4	17.8	17.3	96.1	97.2	17.24	4	0	20	0.8	356
PAY	2021	6	19	5	18.1	17.2	96.12	95.4	17.18	38	0	49	1.2	374
PAY	2021	6	19	6	19.3	17.8	96.07	88	16.9	105	0	171	1.3	378
PAY	2021	6	19	7	20.1	18.6	96.04	88.7	17.84	249	293.6792592	96	1.2	364
PAY	2021	6	19	8	21.9	19.2	95.96	81.9	18.28	337	224.3332425	188	1.1	370
PAY	2021	6	19	9	22.6	19.8	95.91	76.4	17.88	589	254.5071766	390	1.5	370
PAY	2021	6	19	10	23.9	19.9	95.86	71.9	18.28	754	490.708118	329	2.1	373
PAY	2021	6	19	11	25.5	20.7	95.81	65.1	18.52	855	447.8444389	447	1.9	376
PAY	2021	6	19	12	27.2	20.9	95.8	62	19.6	832	448.7504321	422	1.4	384
PAY	2021	6	19	13	27.4	20.6	95.75	52.2	17.84	854	486.3979116	429	1.6	386
PAY	2021	6	19	14	28.4	21.4	95.69	58	20	731	442.0016733	380	1.5	400
PAY	2021	6	19	15	28.6	21.5	95.62	52.6	19.12	641	548.4410493	268	1.6	397
PAY	2021	6	19	16	28.5	21.9	95.54	58.2	20.14	488	463.372053	238	2	398
PAY	2021	6	19	17	27.4	21.5	95.51	64.7	20.34	287	345.608737	155	1.6	404
PAY	2021	6	19	18	26.5	21.3	95.49	62.4	18.98	192	623.621099	56	1.4	391
PAY	2021	6	19	19	24.1	21.5	95.46	78.5	19.8	56	930.222714	1	1.3	387
PAY	2021	6	19	20	22.9	21.1	95.56	82.5	19.4	2	0	0	1.2	381
PAY	2021	6	19	21	22.2	20.5	95.61	85.6	19.32	0	0	0	2.3	385
PAY	2021	6	19	22	23	20.3	95.6	77.1	18.42	0	0	0	3	408
PAY	2021	6	19	23	22.3	19.9	95.63	79.6	18.22	0	0	0	2.7	407
PAY	2021	6	20	0	23	18.9	95.67	62.3	15.46	0	0	0	3.9	401
PAY	2021	6	20	1	22	17.8	95.75	64.5	14.9	0	0	0	4.2	402
PAY	2021	6	20	2	20.8	17.4	95.75	72	15.2	0	0	0	3.2	397
PAY	2021	6	20	3	20.2	17.4	95.69	75.7	15.34	0	0	0	2	378
PAY	2021	6	20	4	19.6	17.5	95.66	81.2	15.84	0	0	22	1.6	392
PAY	2021	6	20	5	19.8	17.5	95.64	79.7	15.74	8	0	80	1.8	394
PAY	2021	6	20	6	19.4	17.9	95.64	86.3	16.66	38	0	163	0.9	392
PAY	2021	6	20	7	20.5	18.2	95.59	82.5	17	116	0	247	0.8	391
PAY	2021	6	20	8	21.5	18.4	95.56	76.4	16.78	177	25.61042061	160	1.7	394
PAY	2021	6	20	9	23	19.1	95.46	67.8	16.56	485	406.8562366	167	2.6	373
PAY	2021	6	20	10	24.7	19.1	95.42	63.8	17.46	712	644.4009951	154	3.7	371
PAY	2021	6	20	11	25.8	20.3	95.27	61.2	18.04	791	703.6222163	150	3.9	376
PAY	2021	6	20	12	24.6	19.9	95.14	65	17.6	585	415.8591846	205	4.6	387
PAY	2021	6	20	13	23.4	19.4	95.14	67.8	16.96	48	0	273	3.6	404
PAY	2021	6	20	14	21.3	19.6	95.26	85	18.3	67	0	199	3.1	412
PAY	2021	6	20	15	23.1	19.9	95.16	77.1	18.52	353	337.9190079	123	2.6	394
PAY	2021	6	20	16	22.5	19.9	95.15	76.1	17.72	345	433.2253629	111	2.8	390
PAY	2021	6	20	17	15.3	15.2	95.42	88.7	13.04	6	0	155	4.5	391
PAY	2021	6	20	18	14.9	14.2	95.28	93.7	13.64	4	0	60	2.4	370
PAY	2021	6	20	19	15.3	14.5	95.3	93.5	14	24	317.9534404	5	1.6	352
PAY	2021	6	20	20	15.1	14.7	95.29	96.3	14.36	4	0	0	1.2	367
PAY	2021	6	20	21	15.2	14.8	95.33	96.2	14.44	0	0	0	1.2	372
PAY	2021	6	20	22	15.3	14.7	95.31	94.3	14.16	0	0	0	1.9	371
PAY	2021	6	20	23	15.6	15	95.36	94.2	14.44	0	0	0	1.2	376
PAY	2021	6	21	0	15.5	15	95.45	96.2	14.74	0	0	0	2.1	384
PAY	2021	6	21	1	15.5	15.2	95.45	96.9	14.88	0	0	0	2.2	382
PAY	2021	6	21	2	15.4	15.2	95.41	98.3	15.06	0	0	0	1	377
PAY	2021	6	21	3	15	15	95.4	97.2	14.44	0	0	0	1	365
PAY	2021	6	21	4	15.1	14.7	95.38	96.3	14.36	2	0	22	1.1	359
PAY	2021	6	21	5	16	15.1	95.38	93.3	14.66	36	0	68	1.4	373
PAY	2021	6	21	6	16.7	15.5	95.38	89.3	14.56	96	0	100	1.4	368
PAY	2021	6	21	7	17.3	15.8	95.38	91	15.5	180	117.310603	119	0.9	349
PAY	2021	6	21	8	19	16.4	95.35	78.4	14.68	356	295.4771031	160	1.5	350
PAY	2021	6	21	9	20	16.8	95.33	72.4	14.48	658	390.4009717	353	1.9	348
PAY	2021	6	21	10	22.1	17.3	95.31	68.1	15.72	869	831.7015027	149	1.6	353
PAY	2021	6	21	11	22.6	18.2	95.29	68.3	16.26	944	849.6891558	170	2.1	354
PAY	2021	6	21	12	23.2	18	95.24	58.1	14.82	824	730.9775208	156	2.1	364
PAY	2021	6	21	13	24.1	18.3	95.19	51.3	14.36	973	895.6082656	190	2	365
PAY	2021	6	21	14	25.4	19.3	95.1	53.1	16.02	896	937.2458998	151	2.3	365
PAY	2021	6	21	15	24.2	18.7	95.13	63.2	16.84	478	481.5728918	150	2.1	402
PAY	2021	6	21	16	21.3	18	95.17	63.5	14	287	292.2264909	129	3.3	382
PAY	2021	6	21	17	19.7	17.9	95.19	83.5	16.4	87	0	153	3.3	391
PAY	2021	6	21	18	14.4	15.3	95.39	89.4	12.28	7	0	64	6.1	390
PAY	2021	6	21	19	15.4	14.4	95.41	92.4	13.88	22	215.6080513	9	3.3	376
PAY	2021	6	21	20	16	15.1	95.46	93.9	14.78	1	0	0	1.7	382
PAY	2021	6	21	21	15.6	15.1	95.5	95.7	14.74	0	0	0	2.4	376
PAY	2021	6	21	22	15.8	15.3	95.51	96.3	15.06	0	0	0	1.7	380
PAY	2021	6	21	23	15.6	15.3	95.54	95.3	14.66	0	0	0	1.9	384
PAY	2021	6	22	0	15.8	15.2	95.51	95.2	14.84	0	0	0	1.7	382
PAY	2021	6	22	1	15.6	15.3	95.49	95	14.6	0	0	0	2	384
PAY	2021	6	22	2	15.3	15	95.43	96.4	14.58	0	0	0	2.3	378
PAY	2021	6	22	3	14.7	14.6	95.53	89.8	12.66	0	0	0	2.9	384
PAY	2021	6	22	4	14.1	13.4	95.49	94.6	13.02	1	0	17	3	374
PAY	2021	6	22	5	14	13.7	95.52	97.7	13.54	7	0	80	1.5	374
